Date,Open,High,Low,Close,Volume,Adj Close
2008-01-30,81.76,81.76,80.55,80.97,932500,32.105
2008-01-29,82.65,82.66,81.14,81.97,1347800,32.501
2008-01-28,81.00,82.44,80.78,82.23,1330800,32.604
2008-01-25,82.20,83.37,81.00,81.36,2414500,32.259
2008-01-24,81.74,82.91,81.00,81.75,1946200,32.414
2008-01-23,83.94,83.94,80.56,80.96,3042300,32.101
2008-01-22,83.60,84.25,81.00,82.87,2613900,32.858
2008-01-21,88.07,88.83,83.30,84.20,2722100,33.386
2008-01-18,88.21,91.41,88.00,88.78,2059400,35.202
2008-01-17,88.67,89.78,87.42,87.82,1977500,34.821
2008-01-16,86.61,88.59,85.96,87.88,1542400,34.845
2008-01-15,88.81,89.84,86.50,87.26,1865700,34.599
2008-01-14,92.75,93.71,89.54,89.94,2743300,35.661
2008-01-11,92.67,93.58,91.77,92.90,1464000,36.835
2008-01-10,94.36,95.69,91.75,92.41,2185600,36.641
2008-01-09,88.58,94.62,88.22,93.79,2937600,37.188
2008-01-08,86.31,90.47,86.31,89.03,2087800,35.301
2008-01-07,85.83,86.93,85.62,85.99,1231900,34.095
2008-01-04,86.31,87.17,85.41,86.07,885200,34.127
2008-01-03,87.34,88.00,85.59,86.15,1484100,34.159
2008-01-02,88.30,89.73,87.12,87.45,768100,34.674
2008-01-01,88.30,88.30,88.30,88.30,000,35.011
2007-12-31,88.30,88.30,88.30,88.30,000,35.011
2007-12-28,87.62,89.35,87.52,88.30,538400,35.011
2007-12-27,89.50,89.70,87.80,88.00,850400,34.892
2007-12-26,89.04,89.04,89.04,89.04,000,35.305
2007-12-25,89.04,89.04,89.04,89.04,000,35.305
2007-12-24,89.04,89.04,89.04,89.04,000,35.305
2007-12-21,90.50,90.50,88.75,89.04,2255000,35.305
2007-12-20,89.19,90.20,88.73,89.72,1149900,35.574
2007-12-19,89.54,89.60,88.10,88.75,1002400,35.19
2007-12-18,87.05,89.58,86.59,89.06,1370900,35.313
2007-12-17,88.28,88.91,86.55,86.85,1042100,34.436
2007-12-14,89.08,89.50,88.12,88.97,858300,35.277
2007-12-13,87.67,89.99,87.61,88.35,1886400,35.031
2007-12-12,86.50,88.55,86.20,88.07,999500,34.92
2007-12-11,88.05,88.05,86.06,87.07,1066700,34.523
2007-12-10,87.50,89.14,87.06,87.49,721100,34.69
2007-12-07,88.49,88.90,86.79,88.23,1240300,34.983
2007-12-06,90.74,90.75,87.60,87.90,1540900,34.853
2007-12-05,89.78,90.85,89.50,90.53,784900,35.895
2007-12-04,89.34,89.95,88.77,89.10,982600,35.328
2007-12-03,88.79,89.72,88.17,88.71,850500,35.174
2007-11-30,87.50,89.05,87.05,88.73,1346800,35.182
2007-11-29,85.50,87.50,85.00,87.41,1341200,34.658
2007-11-28,85.19,85.86,83.77,85.51,1168600,33.905
2007-11-27,85.50,86.19,83.75,84.69,1908600,33.58
2007-11-26,89.02,89.10,85.66,85.70,1577500,33.98
2007-11-23,89.00,89.80,87.79,88.79,1196800,35.205
2007-11-22,85.56,88.65,85.02,88.22,1650900,34.979
2007-11-21,86.55,86.65,84.74,85.29,1721200,33.818
2007-11-20,82.48,87.63,82.40,86.73,3868000,34.389
2007-11-19,80.49,82.66,80.49,82.25,2078700,32.612
2007-11-16,79.87,80.30,79.50,80.06,1375000,31.744
2007-11-15,83.09,83.09,80.03,80.22,1192600,31.807
2007-11-14,82.69,83.46,82.22,82.89,1029700,32.866
2007-11-13,80.37,82.24,79.07,82.10,1854600,32.553
2007-11-12,80.48,80.99,80.12,80.72,692100,32.006
2007-11-09,81.30,81.86,80.20,80.89,1233900,32.073
2007-11-08,81.79,81.79,80.38,81.11,1700800,32.16
2007-11-07,83.47,83.85,82.06,82.30,886700,32.632
2007-11-06,84.36,84.47,83.01,83.39,999800,33.064
