Date,DAX,Merck,MSCI,CLeadIndic,BusConf,ConsConf,SP_POP_TOTL,SP_POP_GROW,EN_POP_DNST,NY_GNP_ATLS_CD,NY_GNP_PCAP_CD,NY_GNP_MKTP_PP_CD,NY_GNP_PCAP_PP_CD,SP_ADO_TFRT,SH_DYN_MORT,SH_IMM_MEAS,SP_URB_GROW,NY_GDP_MKTP_CD,NY_GDP_MKTP_KD_ZG,NY_GDP_DEFL_KD_ZG,NV_AGR_TOTL_ZS,NV_IND_TOTL_ZS,NV_SRV_TETC_ZS,NE_EXP_GNFS_ZS,NE_IMP_GNFS_ZS,NE_GDI_TOTL_ZS,FS_AST_DOMS_GD_ZS,MS_MIL_XPND_GD_ZS,IT_CEL_SETS_P2,IT_NET_USER_P2,TG_VAL_TOTL_GD_ZS,BX_TRF_PWKR_CD_DT,BX_KLT_DINV_CD_WD,HHDEBT,HHFA,HHDI,HHFT,HHSAVFORECAST,HHSAV
2013-07-18,8239.379883,118.75,25.889999,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-19,8299.009766,120.6,26.02,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-20,8299.009766,120.6,26.02,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-21,8299.009766,120.6,26.02,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-22,8343.280273,120.15,26.23,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-23,8358.620117,119.9,26.299999,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-24,8325.05957,121.05,26.49,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-25,8349.519531,123.4,26.17,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-26,8341.780273,123.85,26.17,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-27,8341.780273,123.85,26.17,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-28,8341.780273,123.85,26.17,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-29,8307.120117,121.95,26.18,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-30,8302.139648,122.9,26.360001,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-07-31,8235.219727,124,26.110001,100.2388,100.2044,100.6282,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-01,8320.379883,125.3,26.639999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-02,8428.580078,127.4,26.639999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-03,8428.580078,127.4,26.639999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-04,8428.580078,127.4,26.639999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-05,8416.110352,126.45,26.629999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-06,8387.929688,126.7,26.709999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-07,8265.330078,124.45,26.34,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-08,8256.400391,121.8,26.68,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-09,8332.530273,121.15,26.709999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-10,8332.530273,121.15,26.709999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-11,8332.530273,121.15,26.709999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-12,8341.959961,119.5,26.530001,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-13,8395.820312,120.25,26.74,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-14,8424.879883,120.35,26.809999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-15,8418.94043,120,26.52,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-16,8348.419922,118.95,26.75,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-17,8348.419922,118.95,26.75,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-18,8348.419922,118.95,26.75,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-19,8395.019531,118.75,26.790001,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-20,8294.870117,117.5,26.66,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-21,8301.05957,118,26.59,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-22,8289.299805,119,26.82,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-23,8398.280273,118.65,26.969999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-24,8398.280273,118.65,26.969999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-25,8398.280273,118.65,26.969999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-26,8424.070312,118.7,27.030001,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-27,8378.929688,119,26.450001,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-28,8202.860352,116.5,25.93,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-29,8189.02002,115.25,25.83,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-30,8197.719727,116.05,25.799999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-08-31,8197.719727,116.05,25.799999,100.4806,100.5084,100.5859,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-09-01,8197.719727,116.05,25.799999,100.711,100.7834,100.5378,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-09-02,8224.339844,115.7,25.799999,100.711,100.7834,100.5378,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-09-03,8259.370117,116.3,25.92,100.711,100.7834,100.5378,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-09-04,8201.55957,115.15,25.610001,100.711,100.7834,100.5378,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-09-05,8205.55957,113.8,25.85,100.711,100.7834,100.5378,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-09-06,8222.209961,111.85,26.049999,100.711,100.7834,100.5378,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
2013-09-07,8222.209961,111.85,26.049999,100.711,100.7834,100.5378,80425823,-1.69134895621081,230.750625466231,3755769315846.54,46700,3592368752004.81,44670,8.026,3.9,97,-1.42320917049157,3533242461467.05,0.376483651233798,1.49997802781789,0.873654308822892,30.683034038958,68.4433116522191,45.9242881559329,40.0424015418742,19.1784064875086,157.402014618713,1.31524782719372,111.594039820304,82.3499984738392,72.6903300548923,16433903353.8406,54659879056.009,95.47638,39.5527,0.623393399349514,8.310776,9.1356600483,9.26037780050794
