"Date";"State";"Goog_trend"
2015-01-29;"HH";77
2015-01-30;"HH";77
2015-01-31;"HH";77
2015-02-01;"HH";65
2015-02-02;"HH";65
2015-02-03;"HH";65
2015-02-04;"HH";65
2015-02-05;"HH";65
2015-02-06;"HH";65
2015-02-07;"HH";65
2015-02-08;"HH";58
2015-02-09;"HH";58
2015-02-10;"HH";58
2015-02-11;"HH";58
2015-02-12;"HH";58
2015-02-13;"HH";58
2015-02-14;"HH";58
2015-02-15;"HH";60
2015-02-16;"HH";60
2015-02-17;"HH";60
2015-02-18;"HH";60
2015-02-19;"HH";60
2015-02-20;"HH";60
2015-02-21;"HH";60
2015-02-22;"HH";67
2015-02-23;"HH";67
2015-02-24;"HH";67
2015-02-25;"HH";67
2015-02-26;"HH";67
2015-02-27;"HH";67
2015-02-28;"HH";67
2015-03-01;"HH";64
2015-03-02;"HH";64
2015-03-03;"HH";64
2015-03-04;"HH";64
2015-03-05;"HH";64
2015-03-06;"HH";64
2015-03-07;"HH";64
2015-03-08;"HH";62
2015-03-09;"HH";62
2015-03-10;"HH";62
2015-03-11;"HH";62
2015-03-12;"HH";62
2015-03-13;"HH";62
2015-03-14;"HH";62
2015-03-15;"HH";70
2015-03-16;"HH";70
2015-03-17;"HH";70
2015-03-18;"HH";70
2015-03-19;"HH";70
2015-03-20;"HH";70
2015-03-21;"HH";70
2015-03-22;"HH";57
2015-03-23;"HH";57
2015-03-24;"HH";57
2015-03-25;"HH";57
2015-03-26;"HH";57
2015-03-27;"HH";57
2015-03-28;"HH";57
2015-03-29;"HH";71
2015-03-30;"HH";71
2015-03-31;"HH";71
2015-04-01;"HH";71
2015-04-02;"HH";71
2015-04-03;"HH";71
2015-04-04;"HH";71
2015-04-05;"HH";65
2015-04-06;"HH";65
2015-04-07;"HH";65
2015-04-08;"HH";65
2015-04-09;"HH";65
2015-04-10;"HH";65
2015-04-11;"HH";65
2015-04-12;"HH";66
2015-04-13;"HH";66
2015-04-14;"HH";66
2015-04-15;"HH";66
2015-04-16;"HH";66
2015-04-17;"HH";66
2015-04-18;"HH";66
2015-04-19;"HH";63
2015-04-20;"HH";63
2015-04-21;"HH";63
2015-04-22;"HH";63
2015-04-23;"HH";63
2015-04-24;"HH";63
2015-04-25;"HH";63
2015-04-26;"HH";80
2015-04-27;"HH";80
2015-04-28;"HH";80
2015-04-29;"HH";80
2015-04-30;"HH";80
2015-05-01;"HH";80
2015-05-02;"HH";80
2015-05-03;"HH";62
2015-05-04;"HH";62
2015-05-05;"HH";62
2015-05-06;"HH";62
2015-05-07;"HH";62
2015-05-08;"HH";62
2015-05-09;"HH";62
2015-05-10;"HH";57
2015-05-11;"HH";57
2015-05-12;"HH";57
2015-05-13;"HH";57
2015-05-14;"HH";57
2015-05-15;"HH";57
2015-05-16;"HH";57
2015-05-17;"HH";68
2015-05-18;"HH";68
2015-05-19;"HH";68
2015-05-20;"HH";68
2015-05-21;"HH";68
2015-05-22;"HH";68
2015-05-23;"HH";68
2015-05-24;"HH";69
2015-05-25;"HH";69
2015-05-26;"HH";69
2015-05-27;"HH";69
2015-05-28;"HH";69
2015-05-29;"HH";69
2015-05-30;"HH";69
2015-05-31;"HH";70
2015-06-01;"HH";70
2015-06-02;"HH";70
2015-06-03;"HH";70
2015-06-04;"HH";70
2015-06-05;"HH";70
2015-06-06;"HH";70
2015-06-07;"HH";64
2015-06-08;"HH";64
2015-06-09;"HH";64
2015-06-10;"HH";64
2015-06-11;"HH";64
2015-06-12;"HH";64
2015-06-13;"HH";64
2015-06-14;"HH";75
2015-06-15;"HH";75
2015-06-16;"HH";75
2015-06-17;"HH";75
2015-06-18;"HH";75
2015-06-19;"HH";75
2015-06-20;"HH";75
2015-06-21;"HH";63
2015-06-22;"HH";63
2015-06-23;"HH";63
2015-06-24;"HH";63
2015-06-25;"HH";63
2015-06-26;"HH";63
2015-06-27;"HH";63
2015-06-28;"HH";82
2015-06-29;"HH";82
2015-06-30;"HH";82
2015-07-01;"HH";82
2015-07-02;"HH";82
2015-07-03;"HH";82
2015-07-04;"HH";82
2015-07-05;"HH";64
2015-07-06;"HH";64
2015-07-07;"HH";64
2015-07-08;"HH";64
2015-07-09;"HH";64
2015-07-10;"HH";64
2015-07-11;"HH";64
2015-07-12;"HH";73
2015-07-13;"HH";73
2015-07-14;"HH";73
2015-07-15;"HH";73
2015-07-16;"HH";73
2015-07-17;"HH";73
2015-07-18;"HH";73
2015-07-19;"HH";68
2015-07-20;"HH";68
2015-07-21;"HH";68
2015-07-22;"HH";68
2015-07-23;"HH";68
2015-07-24;"HH";68
2015-07-25;"HH";68
2015-07-26;"HH";85
2015-07-27;"HH";85
2015-07-28;"HH";85
2015-07-29;"HH";85
2015-07-30;"HH";85
2015-07-31;"HH";85
2015-08-01;"HH";85
2015-08-02;"HH";70
2015-08-03;"HH";70
2015-08-04;"HH";70
2015-08-05;"HH";70
2015-08-06;"HH";70
2015-08-07;"HH";70
2015-08-08;"HH";70
2015-08-09;"HH";72
2015-08-10;"HH";72
2015-08-11;"HH";72
2015-08-12;"HH";72
2015-08-13;"HH";72
2015-08-14;"HH";72
2015-08-15;"HH";72
2015-08-16;"HH";82
2015-08-17;"HH";82
2015-08-18;"HH";82
2015-08-19;"HH";82
2015-08-20;"HH";82
2015-08-21;"HH";82
2015-08-22;"HH";82
2015-08-23;"HH";79
2015-08-24;"HH";79
2015-08-25;"HH";79
2015-08-26;"HH";79
2015-08-27;"HH";79
2015-08-28;"HH";79
2015-08-29;"HH";79
2015-08-30;"HH";86
2015-08-31;"HH";86
2015-09-01;"HH";86
2015-09-02;"HH";86
2015-09-03;"HH";86
2015-09-04;"HH";86
2015-09-05;"HH";86
2015-09-06;"HH";62
2015-09-07;"HH";62
2015-09-08;"HH";62
2015-09-09;"HH";62
2015-09-10;"HH";62
2015-09-11;"HH";62
2015-09-12;"HH";62
2015-09-13;"HH";73
2015-09-14;"HH";73
2015-09-15;"HH";73
2015-09-16;"HH";73
2015-09-17;"HH";73
