"Date";"State";"Goog_trend"
2013-12-08;"HE";80
2013-12-09;"HE";80
2013-12-10;"HE";80
2013-12-11;"HE";80
2013-12-12;"HE";80
2013-12-13;"HE";80
2013-12-14;"HE";80
2013-12-15;"HE";100
2013-12-16;"HE";100
2013-12-17;"HE";100
2013-12-18;"HE";100
2013-12-19;"HE";100
2013-12-20;"HE";100
2013-12-21;"HE";100
2013-12-22;"HE";70
2013-12-23;"HE";70
2013-12-24;"HE";70
2013-12-25;"HE";70
2013-12-26;"HE";70
2013-12-27;"HE";70
2013-12-28;"HE";70
2013-12-29;"HE";67
2013-12-30;"HE";67
2013-12-31;"HE";67
2014-01-01;"HE";67
2014-01-02;"HE";67
2014-01-03;"HE";67
2014-01-04;"HE";67
2014-01-05;"HE";72
2014-01-06;"HE";72
2014-01-07;"HE";72
2014-01-08;"HE";72
2014-01-09;"HE";72
2014-01-10;"HE";72
2014-01-11;"HE";72
2014-01-12;"HE";53
2014-01-13;"HE";53
2014-01-14;"HE";53
2014-01-15;"HE";53
2014-01-16;"HE";53
2014-01-17;"HE";53
2014-01-18;"HE";53
2014-01-19;"HE";63
2014-01-20;"HE";63
2014-01-21;"HE";63
2014-01-22;"HE";63
2014-01-23;"HE";63
2014-01-24;"HE";63
2014-01-25;"HE";63
2014-01-26;"HE";62
2014-01-27;"HE";62
2014-01-28;"HE";62
2014-01-29;"HE";62
2014-01-30;"HE";62
2014-01-31;"HE";62
2014-02-01;"HE";62
2014-02-02;"HE";71
2014-02-03;"HE";71
2014-02-04;"HE";71
2014-02-05;"HE";71
2014-02-06;"HE";71
2014-02-07;"HE";71
2014-02-08;"HE";71
2014-02-09;"HE";64
2014-02-10;"HE";64
2014-02-11;"HE";64
2014-02-12;"HE";64
2014-02-13;"HE";64
2014-02-14;"HE";64
2014-02-15;"HE";64
2014-02-16;"HE";76
2014-02-17;"HE";76
2014-02-18;"HE";76
2014-02-19;"HE";76
2014-02-20;"HE";76
2014-02-21;"HE";76
2014-02-22;"HE";76
2014-02-23;"HE";59
2014-02-24;"HE";59
2014-02-25;"HE";59
2014-02-26;"HE";59
2014-02-27;"HE";59
2014-02-28;"HE";59
2014-03-01;"HE";59
2014-03-02;"HE";74
2014-03-03;"HE";74
2014-03-04;"HE";74
2014-03-05;"HE";74
2014-03-06;"HE";74
2014-03-07;"HE";74
2014-03-08;"HE";74
2014-03-09;"HE";50
2014-03-10;"HE";50
2014-03-11;"HE";50
2014-03-12;"HE";50
2014-03-13;"HE";50
2014-03-14;"HE";50
2014-03-15;"HE";50
2014-03-16;"HE";72
2014-03-17;"HE";72
2014-03-18;"HE";72
2014-03-19;"HE";72
2014-03-20;"HE";72
2014-03-21;"HE";72
2014-03-22;"HE";72
2014-03-23;"HE";59
2014-03-24;"HE";59
2014-03-25;"HE";59
2014-03-26;"HE";59
2014-03-27;"HE";59
2014-03-28;"HE";59
2014-03-29;"HE";59
2014-03-30;"HE";71
2014-03-31;"HE";71
2014-04-01;"HE";71
2014-04-02;"HE";71
2014-04-03;"HE";71
2014-04-04;"HE";71
2014-04-05;"HE";71
2014-04-06;"HE";57
2014-04-07;"HE";57
2014-04-08;"HE";57
2014-04-09;"HE";57
2014-04-10;"HE";57
2014-04-11;"HE";57
2014-04-12;"HE";57
2014-04-13;"HE";66
2014-04-14;"HE";66
2014-04-15;"HE";66
2014-04-16;"HE";66
2014-04-17;"HE";66
2014-04-18;"HE";66
2014-04-19;"HE";66
2014-04-20;"HE";58
2014-04-21;"HE";58
2014-04-22;"HE";58
2014-04-23;"HE";58
2014-04-24;"HE";58
2014-04-25;"HE";58
2014-04-26;"HE";58
2014-04-27;"HE";81
2014-04-28;"HE";81
2014-04-29;"HE";81
2014-04-30;"HE";81
2014-05-01;"HE";81
2014-05-02;"HE";81
2014-05-03;"HE";81
2014-05-04;"HE";69
2014-05-05;"HE";69
2014-05-06;"HE";69
2014-05-07;"HE";69
2014-05-08;"HE";69
2014-05-09;"HE";69
2014-05-10;"HE";69
2014-05-11;"HE";63
2014-05-12;"HE";63
2014-05-13;"HE";63
2014-05-14;"HE";63
2014-05-15;"HE";63
2014-05-16;"HE";63
2014-05-17;"HE";63
2014-05-18;"HE";69
2014-05-19;"HE";69
2014-05-20;"HE";69
2014-05-21;"HE";69
2014-05-22;"HE";69
2014-05-23;"HE";69
2014-05-24;"HE";69
2014-05-25;"HE";65
2014-05-26;"HE";65
2014-05-27;"HE";65
2014-05-28;"HE";65
2014-05-29;"HE";65
2014-05-30;"HE";65
2014-05-31;"HE";65
2014-06-01;"HE";68
2014-06-02;"HE";68
2014-06-03;"HE";68
2014-06-04;"HE";68
2014-06-05;"HE";68
2014-06-06;"HE";68
2014-06-07;"HE";68
2014-06-08;"HE";64
2014-06-09;"HE";64
2014-06-10;"HE";64
2014-06-11;"HE";64
2014-06-12;"HE";64
2014-06-13;"HE";64
2014-06-14;"HE";64
2014-06-15;"HE";79
2014-06-16;"HE";79
2014-06-17;"HE";79
2014-06-18;"HE";79
2014-06-19;"HE";79
2014-06-20;"HE";79
2014-06-21;"HE";79
2014-06-22;"HE";58
2014-06-23;"HE";58
2014-06-24;"HE";58
2014-06-25;"HE";58
2014-06-26;"HE";58
2014-06-27;"HE";58
2014-06-28;"HE";58
2014-06-29;"HE";89
2014-06-30;"HE";89
2014-07-01;"HE";89
2014-07-02;"HE";89
2014-07-03;"HE";89
2014-07-04;"HE";89
2014-07-05;"HE";89
2014-07-06;"HE";65
2014-07-07;"HE";65
2014-07-08;"HE";65
2014-07-09;"HE";65
2014-07-10;"HE";65
2014-07-11;"HE";65
2014-07-12;"HE";65
2014-07-13;"HE";74
2014-07-14;"HE";74
2014-07-15;"HE";74
2014-07-16;"HE";74
2014-07-17;"HE";74
2014-07-18;"HE";74
2014-07-19;"HE";74
2014-07-20;"HE";61
2014-07-21;"HE";61
2014-07-22;"HE";61
2014-07-23;"HE";61
2014-07-24;"HE";61
2014-07-25;"HE";61
2014-07-26;"HE";61
2014-07-27;"HE";80
2014-07-28;"HE";80
2014-07-29;"HE";80
2014-07-30;"HE";80
2014-07-31;"HE";80
2014-08-01;"HE";80
2014-08-02;"HE";80
2014-08-03;"HE";77
2014-08-04;"HE";77
2014-08-05;"HE";77
2014-08-06;"HE";77
2014-08-07;"HE";77
2014-08-08;"HE";77
2014-08-09;"HE";77
2014-08-10;"HE";71
2014-08-11;"HE";71
2014-08-12;"HE";71
