"Date";"State";"Goog_trend"
2013-12-03;"ST";82
2013-12-04;"ST";82
2013-12-05;"ST";82
2013-12-06;"ST";82
2013-12-07;"ST";82
2013-12-08;"ST";87
2013-12-09;"ST";87
2013-12-10;"ST";87
2013-12-11;"ST";87
2013-12-12;"ST";87
2013-12-13;"ST";87
2013-12-14;"ST";87
2013-12-15;"ST";80
2013-12-16;"ST";80
2013-12-17;"ST";80
2013-12-18;"ST";80
2013-12-19;"ST";80
2013-12-20;"ST";80
2013-12-21;"ST";80
2013-12-22;"ST";45
2013-12-23;"ST";45
2013-12-24;"ST";45
2013-12-25;"ST";45
2013-12-26;"ST";45
2013-12-27;"ST";45
2013-12-28;"ST";45
2013-12-29;"ST";61
2013-12-30;"ST";61
2013-12-31;"ST";61
2014-01-01;"ST";61
2014-01-02;"ST";61
2014-01-03;"ST";61
2014-01-04;"ST";61
2014-01-05;"ST";51
2014-01-06;"ST";51
2014-01-07;"ST";51
2014-01-08;"ST";51
2014-01-09;"ST";51
2014-01-10;"ST";51
2014-01-11;"ST";51
2014-01-12;"ST";45
2014-01-13;"ST";45
2014-01-14;"ST";45
2014-01-15;"ST";45
2014-01-16;"ST";45
2014-01-17;"ST";45
2014-01-18;"ST";45
2014-01-19;"ST";55
2014-01-20;"ST";55
2014-01-21;"ST";55
2014-01-22;"ST";55
2014-01-23;"ST";55
2014-01-24;"ST";55
2014-01-25;"ST";55
2014-01-26;"ST";57
2014-01-27;"ST";57
2014-01-28;"ST";57
2014-01-29;"ST";57
2014-01-30;"ST";57
2014-01-31;"ST";57
2014-02-01;"ST";57
2014-02-02;"ST";52
2014-02-03;"ST";52
2014-02-04;"ST";52
2014-02-05;"ST";52
2014-02-06;"ST";52
2014-02-07;"ST";52
2014-02-08;"ST";52
2014-02-09;"ST";67
2014-02-10;"ST";67
2014-02-11;"ST";67
2014-02-12;"ST";67
2014-02-13;"ST";67
2014-02-14;"ST";67
2014-02-15;"ST";67
2014-02-16;"ST";66
2014-02-17;"ST";66
2014-02-18;"ST";66
2014-02-19;"ST";66
2014-02-20;"ST";66
2014-02-21;"ST";66
2014-02-22;"ST";66
2014-02-23;"ST";56
2014-02-24;"ST";56
2014-02-25;"ST";56
2014-02-26;"ST";56
2014-02-27;"ST";56
2014-02-28;"ST";56
2014-03-01;"ST";56
2014-03-02;"ST";60
2014-03-03;"ST";60
2014-03-04;"ST";60
2014-03-05;"ST";60
2014-03-06;"ST";60
2014-03-07;"ST";60
2014-03-08;"ST";60
2014-03-09;"ST";52
2014-03-10;"ST";52
2014-03-11;"ST";52
2014-03-12;"ST";52
2014-03-13;"ST";52
2014-03-14;"ST";52
2014-03-15;"ST";52
2014-03-16;"ST";72
2014-03-17;"ST";72
2014-03-18;"ST";72
2014-03-19;"ST";72
2014-03-20;"ST";72
2014-03-21;"ST";72
2014-03-22;"ST";72
2014-03-23;"ST";60
2014-03-24;"ST";60
2014-03-25;"ST";60
2014-03-26;"ST";60
2014-03-27;"ST";60
2014-03-28;"ST";60
2014-03-29;"ST";60
2014-03-30;"ST";60
2014-03-31;"ST";60
2014-04-01;"ST";60
2014-04-02;"ST";60
2014-04-03;"ST";60
2014-04-04;"ST";60
2014-04-05;"ST";60
2014-04-06;"ST";54
2014-04-07;"ST";54
2014-04-08;"ST";54
2014-04-09;"ST";54
2014-04-10;"ST";54
2014-04-11;"ST";54
2014-04-12;"ST";54
2014-04-13;"ST";59
2014-04-14;"ST";59
2014-04-15;"ST";59
2014-04-16;"ST";59
2014-04-17;"ST";59
2014-04-18;"ST";59
2014-04-19;"ST";59
2014-04-20;"ST";46
2014-04-21;"ST";46
2014-04-22;"ST";46
2014-04-23;"ST";46
2014-04-24;"ST";46
2014-04-25;"ST";46
2014-04-26;"ST";46
2014-04-27;"ST";68
2014-04-28;"ST";68
2014-04-29;"ST";68
2014-04-30;"ST";68
2014-05-01;"ST";68
2014-05-02;"ST";68
2014-05-03;"ST";68
2014-05-04;"ST";64
2014-05-05;"ST";64
2014-05-06;"ST";64
2014-05-07;"ST";64
2014-05-08;"ST";64
2014-05-09;"ST";64
2014-05-10;"ST";64
2014-05-11;"ST";37
2014-05-12;"ST";37
2014-05-13;"ST";37
2014-05-14;"ST";37
2014-05-15;"ST";37
2014-05-16;"ST";37
2014-05-17;"ST";37
2014-05-18;"ST";55
2014-05-19;"ST";55
2014-05-20;"ST";55
2014-05-21;"ST";55
2014-05-22;"ST";55
2014-05-23;"ST";55
2014-05-24;"ST";55
2014-05-25;"ST";59
2014-05-26;"ST";59
2014-05-27;"ST";59
2014-05-28;"ST";59
2014-05-29;"ST";59
2014-05-30;"ST";59
2014-05-31;"ST";59
2014-06-01;"ST";75
2014-06-02;"ST";75
2014-06-03;"ST";75
2014-06-04;"ST";75
2014-06-05;"ST";75
2014-06-06;"ST";75
2014-06-07;"ST";75
2014-06-08;"ST";53
2014-06-09;"ST";53
2014-06-10;"ST";53
2014-06-11;"ST";53
2014-06-12;"ST";53
2014-06-13;"ST";53
2014-06-14;"ST";53
2014-06-15;"ST";68
2014-06-16;"ST";68
2014-06-17;"ST";68
2014-06-18;"ST";68
2014-06-19;"ST";68
2014-06-20;"ST";68
2014-06-21;"ST";68
2014-06-22;"ST";61
2014-06-23;"ST";61
2014-06-24;"ST";61
2014-06-25;"ST";61
2014-06-26;"ST";61
2014-06-27;"ST";61
2014-06-28;"ST";61
2014-06-29;"ST";76
2014-06-30;"ST";76
2014-07-01;"ST";76
2014-07-02;"ST";76
2014-07-03;"ST";76
2014-07-04;"ST";76
2014-07-05;"ST";76
2014-07-06;"ST";71
2014-07-07;"ST";71
2014-07-08;"ST";71
2014-07-09;"ST";71
2014-07-10;"ST";71
2014-07-11;"ST";71
2014-07-12;"ST";71
2014-07-13;"ST";65
2014-07-14;"ST";65
2014-07-15;"ST";65
2014-07-16;"ST";65
2014-07-17;"ST";65
2014-07-18;"ST";65
2014-07-19;"ST";65
2014-07-20;"ST";61
2014-07-21;"ST";61
2014-07-22;"ST";61
2014-07-23;"ST";61
2014-07-24;"ST";61
2014-07-25;"ST";61
2014-07-26;"ST";61
2014-07-27;"ST";83
2014-07-28;"ST";83
2014-07-29;"ST";83
2014-07-30;"ST";83
2014-07-31;"ST";83
2014-08-01;"ST";83
2014-08-02;"ST";83
2014-08-03;"ST";75
2014-08-04;"ST";75
2014-08-05;"ST";75
2014-08-06;"ST";75
2014-08-07;"ST";75
2014-08-08;"ST";75
2014-08-09;"ST";75
2014-08-10;"ST";68
2014-08-11;"ST";68
2014-08-12;"ST";68
2014-08-13;"ST";68
2014-08-14;"ST";68
2014-08-15;"ST";68
2014-08-16;"ST";68
2014-08-17;"ST";78
2014-08-18;"ST";78
2014-08-19;"ST";78
2014-08-20;"ST";78
2014-08-21;"ST";78
2014-08-22;"ST";78
2014-08-23;"ST";78
2014-08-24;"ST";73
2014-08-25;"ST";73
2014-08-26;"ST";73
2014-08-27;"ST";73
2014-08-28;"ST";73
2014-08-29;"ST";73
2014-08-30;"ST";73
2014-08-31;"ST";69
2014-09-01;"ST";69
2014-09-02;"ST";69
2014-09-03;"ST";69
2014-09-04;"ST";69
2014-09-05;"ST";69
2014-09-06;"ST";69
2014-09-07;"ST";53
2014-09-08;"ST";53
2014-09-09;"ST";53
2014-09-10;"ST";53
2014-09-11;"ST";53
2014-09-12;"ST";53
2014-09-13;"ST";53
2014-09-14;"ST";69
2014-09-15;"ST";69
2014-09-16;"ST";69
2014-09-17;"ST";69
2014-09-18;"ST";69
2014-09-19;"ST";69
2014-09-20;"ST";69
2014-09-21;"ST";63
2014-09-22;"ST";63
2014-09-23;"ST";63
2014-09-24;"ST";63
2014-09-25;"ST";63
2014-09-26;"ST";63
2014-09-27;"ST";63
2014-09-28;"ST";52
2014-09-29;"ST";52
2014-09-30;"ST";52
2014-10-01;"ST";52
2014-10-02;"ST";52
2014-10-03;"ST";52
2014-10-04;"ST";52
2014-10-05;"ST";57
2014-10-06;"ST";57
2014-10-07;"ST";57
2014-10-08;"ST";57
2014-10-09;"ST";57
2014-10-10;"ST";57
2014-10-11;"ST";57
2014-10-12;"ST";64
2014-10-13;"ST";64
2014-10-14;"ST";64
2014-10-15;"ST";64
2014-10-16;"ST";64
2014-10-17;"ST";64
2014-10-18;"ST";64
2014-10-19;"ST";65
2014-10-20;"ST";65
2014-10-21;"ST";65
2014-10-22;"ST";65
2014-10-23;"ST";65
2014-10-24;"ST";65
2014-10-25;"ST";65
2014-10-26;"ST";60
2014-10-27;"ST";60
2014-10-28;"ST";60
2014-10-29;"ST";60
2014-10-30;"ST";60
2014-10-31;"ST";60
2014-11-01;"ST";60
2014-11-02;"ST";58
2014-11-03;"ST";58
2014-11-04;"ST";58
2014-11-05;"ST";58
2014-11-06;"ST";58
2014-11-07;"ST";58
2014-11-08;"ST";58
2014-11-09;"ST";64
2014-11-10;"ST";64
2014-11-11;"ST";64
2014-11-12;"ST";64
2014-11-13;"ST";64
2014-11-14;"ST";64
2014-11-15;"ST";64
2014-11-16;"ST";69
2014-11-17;"ST";69
2014-11-18;"ST";69
2014-11-19;"ST";69
2014-11-20;"ST";69
2014-11-21;"ST";69
2014-11-22;"ST";69
2014-11-23;"ST";70
2014-11-24;"ST";70
2014-11-25;"ST";70
2014-11-26;"ST";70
2014-11-27;"ST";70
2014-11-28;"ST";70
2014-11-29;"ST";70
2014-11-30;"ST";76
2014-12-01;"ST";76
2014-12-02;"ST";76
2014-12-03;"ST";76
2014-12-04;"ST";76
2014-12-05;"ST";76
2014-12-06;"ST";76
2014-12-07;"ST";84
2014-12-08;"ST";84
2014-12-09;"ST";84
2014-12-10;"ST";84
2014-12-11;"ST";84
2014-12-12;"ST";84
2014-12-13;"ST";84
2014-12-14;"ST";88
2014-12-15;"ST";88
2014-12-16;"ST";88
2014-12-17;"ST";88
2014-12-18;"ST";88
2014-12-19;"ST";88
2014-12-20;"ST";88
2014-12-21;"ST";48
2014-12-22;"ST";48
2014-12-23;"ST";48
2014-12-24;"ST";48
2014-12-25;"ST";48
2014-12-26;"ST";48
2014-12-27;"ST";48
2014-12-28;"ST";53
2014-12-29;"ST";53
2014-12-30;"ST";53
2014-12-31;"ST";53
2015-01-01;"ST";53
2015-01-02;"ST";53
2015-01-03;"ST";53
2015-01-04;"ST";61
2015-01-05;"ST";61
2015-01-06;"ST";61
2015-01-07;"ST";61
2015-01-08;"ST";61
2015-01-09;"ST";61
2015-01-10;"ST";61
2015-01-11;"ST";55
2015-01-12;"ST";55
2015-01-13;"ST";55
2015-01-14;"ST";55
2015-01-15;"ST";55
2015-01-16;"ST";55
2015-01-17;"ST";55
2015-01-18;"ST";44
2015-01-19;"ST";44
2015-01-20;"ST";44
2015-01-21;"ST";44
2015-01-22;"ST";44
2015-01-23;"ST";44
2015-01-24;"ST";44
2015-01-25;"ST";65
2015-01-26;"ST";65
2015-01-27;"ST";65
2015-01-28;"ST";65
2015-01-29;"ST";65
2015-01-30;"ST";65
2015-01-31;"ST";65
2015-02-01;"ST";61
2015-02-02;"ST";61
2015-02-03;"ST";61
2015-02-04;"ST";61
2015-02-05;"ST";61
2015-02-06;"ST";61
2015-02-07;"ST";61
2015-02-08;"ST";69
2015-02-09;"ST";69
2015-02-10;"ST";69
2015-02-11;"ST";69
2015-02-12;"ST";69
2015-02-13;"ST";69
2015-02-14;"ST";69
2015-02-15;"ST";60
2015-02-16;"ST";60
2015-02-17;"ST";60
2015-02-18;"ST";60
2015-02-19;"ST";60
2015-02-20;"ST";60
2015-02-21;"ST";60
2015-02-22;"ST";60
2015-02-23;"ST";60
2015-02-24;"ST";60
2015-02-25;"ST";60
2015-02-26;"ST";60
2015-02-27;"ST";60
2015-02-28;"ST";60
2015-03-01;"ST";59
2015-03-02;"ST";59
2015-03-03;"ST";59
2015-03-04;"ST";59
2015-03-05;"ST";59
2015-03-06;"ST";59
2015-03-07;"ST";59
2015-03-08;"ST";50
2015-03-09;"ST";50
2015-03-10;"ST";50
2015-03-11;"ST";50
2015-03-12;"ST";50
2015-03-13;"ST";50
2015-03-14;"ST";50
2015-03-15;"ST";71
2015-03-16;"ST";71
2015-03-17;"ST";71
2015-03-18;"ST";71
2015-03-19;"ST";71
2015-03-20;"ST";71
2015-03-21;"ST";71
2015-03-22;"ST";59
2015-03-23;"ST";59
2015-03-24;"ST";59
2015-03-25;"ST";59
2015-03-26;"ST";59
2015-03-27;"ST";59
2015-03-28;"ST";59
2015-03-29;"ST";49
2015-03-30;"ST";49
2015-03-31;"ST";49
2015-04-01;"ST";49
2015-04-02;"ST";49
2015-04-03;"ST";49
2015-04-04;"ST";49
2015-04-05;"ST";40
2015-04-06;"ST";40
2015-04-07;"ST";40
2015-04-08;"ST";40
2015-04-09;"ST";40
2015-04-10;"ST";40
2015-04-11;"ST";40
2015-04-12;"ST";63
2015-04-13;"ST";63
2015-04-14;"ST";63
2015-04-15;"ST";63
2015-04-16;"ST";63
2015-04-17;"ST";63
2015-04-18;"ST";63
2015-04-19;"ST";41
2015-04-20;"ST";41
2015-04-21;"ST";41
2015-04-22;"ST";41
2015-04-23;"ST";41
2015-04-24;"ST";41
2015-04-25;"ST";41
2015-04-26;"ST";63
2015-04-27;"ST";63
2015-04-28;"ST";63
2015-04-29;"ST";63
2015-04-30;"ST";63
2015-05-01;"ST";63
2015-05-02;"ST";63
2015-05-03;"ST";63
2015-05-04;"ST";63
2015-05-05;"ST";63
2015-05-06;"ST";63
2015-05-07;"ST";63
2015-05-08;"ST";63
2015-05-09;"ST";63
2015-05-10;"ST";49
2015-05-11;"ST";49
2015-05-12;"ST";49
2015-05-13;"ST";49
2015-05-14;"ST";49
2015-05-15;"ST";49
2015-05-16;"ST";49
2015-05-17;"ST";51
2015-05-18;"ST";51
2015-05-19;"ST";51
2015-05-20;"ST";51
2015-05-21;"ST";51
2015-05-22;"ST";51
2015-05-23;"ST";51
2015-05-24;"ST";52
2015-05-25;"ST";52
2015-05-26;"ST";52
2015-05-27;"ST";52
2015-05-28;"ST";52
2015-05-29;"ST";52
2015-05-30;"ST";52
2015-05-31;"ST";57
2015-06-01;"ST";57
2015-06-02;"ST";57
2015-06-03;"ST";57
2015-06-04;"ST";57
2015-06-05;"ST";57
2015-06-06;"ST";57
2015-06-07;"ST";72
2015-06-08;"ST";72
2015-06-09;"ST";72
2015-06-10;"ST";72
2015-06-11;"ST";72
2015-06-12;"ST";72
2015-06-13;"ST";72
2015-06-14;"ST";75
2015-06-15;"ST";75
2015-06-16;"ST";75
2015-06-17;"ST";75
2015-06-18;"ST";75
2015-06-19;"ST";75
2015-06-20;"ST";75
2015-06-21;"ST";53
2015-06-22;"ST";53
2015-06-23;"ST";53
2015-06-24;"ST";53
2015-06-25;"ST";53
2015-06-26;"ST";53
2015-06-27;"ST";53
2015-06-28;"ST";76
2015-06-29;"ST";76
2015-06-30;"ST";76
2015-07-01;"ST";76
2015-07-02;"ST";76
2015-07-03;"ST";76
2015-07-04;"ST";76
2015-07-05;"ST";58
2015-07-06;"ST";58
2015-07-07;"ST";58
2015-07-08;"ST";58
2015-07-09;"ST";58
2015-07-10;"ST";58
2015-07-11;"ST";58
2015-07-12;"ST";75
2015-07-13;"ST";75
2015-07-14;"ST";75
2015-07-15;"ST";75
2015-07-16;"ST";75
2015-07-17;"ST";75
2015-07-18;"ST";75
2015-07-19;"ST";77
2015-07-20;"ST";77
2015-07-21;"ST";77
2015-07-22;"ST";77
2015-07-23;"ST";77
2015-07-24;"ST";77
2015-07-25;"ST";77
2015-07-26;"ST";87
2015-07-27;"ST";87
2015-07-28;"ST";87
2015-07-29;"ST";87
2015-07-30;"ST";87
2015-07-31;"ST";87
2015-08-01;"ST";87
2015-08-02;"ST";62
2015-08-03;"ST";62
2015-08-04;"ST";62
2015-08-05;"ST";62
2015-08-06;"ST";62
2015-08-07;"ST";62
2015-08-08;"ST";62
2015-08-09;"ST";81
2015-08-10;"ST";81
2015-08-11;"ST";81
2015-08-12;"ST";81
2015-08-13;"ST";81
2015-08-14;"ST";81
2015-08-15;"ST";81
2015-08-16;"ST";70
2015-08-17;"ST";70
2015-08-18;"ST";70
2015-08-19;"ST";70
2015-08-20;"ST";70
2015-08-21;"ST";70
2015-08-22;"ST";70
2015-08-23;"ST";63
2015-08-24;"ST";63
2015-08-25;"ST";63
2015-08-26;"ST";63
2015-08-27;"ST";63
2015-08-28;"ST";63
2015-08-29;"ST";63
2015-08-30;"ST";72
2015-08-31;"ST";72
2015-09-01;"ST";72
2015-09-02;"ST";72
2015-09-03;"ST";72
2015-09-04;"ST";72
2015-09-05;"ST";72
2015-09-06;"ST";68
2015-09-07;"ST";68
2015-09-08;"ST";68
2015-09-09;"ST";68
2015-09-10;"ST";68
2015-09-11;"ST";68
2015-09-12;"ST";68
2015-09-13;"ST";81
2015-09-14;"ST";81
2015-09-15;"ST";81
2015-09-16;"ST";81
2015-09-17;"ST";81
