"Date";"State";"Goog_trend"
2014-11-24;"BY";87
2014-11-25;"BY";87
2014-11-26;"BY";87
2014-11-27;"BY";87
2014-11-28;"BY";87
2014-11-29;"BY";87
2014-11-30;"BY";83
2014-12-01;"BY";83
2014-12-02;"BY";83
2014-12-03;"BY";83
2014-12-04;"BY";83
2014-12-05;"BY";83
2014-12-06;"BY";83
2014-12-07;"BY";94
2014-12-08;"BY";94
2014-12-09;"BY";94
2014-12-10;"BY";94
2014-12-11;"BY";94
2014-12-12;"BY";94
2014-12-13;"BY";94
2014-12-14;"BY";100
2014-12-15;"BY";100
2014-12-16;"BY";100
2014-12-17;"BY";100
2014-12-18;"BY";100
2014-12-19;"BY";100
2014-12-20;"BY";100
2014-12-21;"BY";72
2014-12-22;"BY";72
2014-12-23;"BY";72
2014-12-24;"BY";72
2014-12-25;"BY";72
2014-12-26;"BY";72
2014-12-27;"BY";72
2014-12-28;"BY";70
2014-12-29;"BY";70
2014-12-30;"BY";70
2014-12-31;"BY";70
2015-01-01;"BY";70
2015-01-02;"BY";70
2015-01-03;"BY";70
2015-01-04;"BY";77
2015-01-05;"BY";77
2015-01-06;"BY";77
2015-01-07;"BY";77
2015-01-08;"BY";77
2015-01-09;"BY";77
2015-01-10;"BY";77
2015-01-11;"BY";69
2015-01-12;"BY";69
2015-01-13;"BY";69
2015-01-14;"BY";69
2015-01-15;"BY";69
2015-01-16;"BY";69
2015-01-17;"BY";69
2015-01-18;"BY";65
2015-01-19;"BY";65
2015-01-20;"BY";65
2015-01-21;"BY";65
2015-01-22;"BY";65
2015-01-23;"BY";65
2015-01-24;"BY";65
2015-01-25;"BY";82
2015-01-26;"BY";82
2015-01-27;"BY";82
2015-01-28;"BY";82
2015-01-29;"BY";82
2015-01-30;"BY";82
2015-01-31;"BY";82
2015-02-01;"BY";77
2015-02-02;"BY";77
2015-02-03;"BY";77
2015-02-04;"BY";77
2015-02-05;"BY";77
2015-02-06;"BY";77
2015-02-07;"BY";77
2015-02-08;"BY";65
2015-02-09;"BY";65
2015-02-10;"BY";65
